content_id,author,write_time,comment_id,comment_content
https://orbi.kr/00016316377,"

비요뜨

 "," 02/26 17:52
                                ", 777717 ,녜
https://orbi.kr/00016316377,"

히포크라테스

 "," 02/26 17:54
                                ", 790105 ,개념만 신t듣고 이후에는 딴 쌤으로 갈아타도 별 문제없것쥬..??
https://orbi.kr/00016316377,"

출기능수

 "," 02/26 17:52
                                ", 655203 ,고러슴다 ...!
https://orbi.kr/00016302672,"

날 가져요 이창무

 "," 02/25 23:38
                                ", 771793 ,안에 좀 다를껄요?
https://orbi.kr/00016302451,"

비요뜨

 "," 02/25 20:42
                                ", 777717 ,홧팅
https://orbi.kr/00016302451,"

637fa

 "," 02/25 20:43
                                ", 799522 ,공부 글에는 뜨요비 안하는 착한 사람..
https://orbi.kr/00016302451,"

비요뜨

 "," 02/25 20:43
                                ", 777717 ,뜨요비
https://orbi.kr/00016302451,"

울랄달

 "," 03/01 11:19
                                ", 249174 ,"개인적인 추천 몇 가지만 할게요. (그냥 님 하고싶으신대로 밀고나가셔도 되지만)
국어 자이스토리->메가빅데이터
수학 바이블 하실거면 3주안에 끝내고 뉴런->드릴 (각 2회독씩)
      쎈X, 마플은 너무 문항수가 과한 느낌이 있으나 일단ok (컴팩트하게 기출 하실거면 '너희들의 기출문제')
영어 대충하시다가 9월에 나오는 대성 이명학  ""그럼에도 불구하고"" 2회독하시면 90 떡침
과탐은 개념서는 완자 제끼고 수특나왔으니 수특 한달안에 빠르게 두 바퀴 돌리시고
생1 대성 윤도영 풀커리(올어바웃, KICE Analysis, Ultimate Technology 3개) - 각 2회독
     메가 한종철 자료분석의기술 시즌1,2
지1 이투스 오지훈(개념완성, 실전430제 2개) - 각 2회독
      ++ 과탐기출 자이스토리->마더텅 2회독 이상
한국사는 3월안에 몰빵해서 끝내시고, 5월 8월 10월에 컴팩트하게 복습

++ 한석원 크포 확통 조금 과하고 수능유형 빗나가는 느낌 들었었음.
     이창무 문해전도 마찬가지. 
     드릴 타시고 크포나 문해전 미적/기벡 들으시는 것 추천
"
https://orbi.kr/00016302451,"

이엉앙

 "," 03/07 19:44
                                ", 538135 ,"기본 개념들은 다잡혀있다고 생각되서 개념강의같은건 따로 안들으려구 했거든요
몇년전이라 까먹은줄알았는데 기출풀어보니까 과탐같은경우엔 거의 다맞더라구요
그래서 차라리 그시간에 수학에 집중해서 확실한 100을만드는게 좋지않을까생각해서 이렇게 짜봤어용
글고 말씀해주신거처럼 크포는 안들을거같구 수학인강은 들을까말까 고민중이네여"
https://orbi.kr/00016300137,"

날 가져요 이창무

 "," 02/25 17:19
                                ", 771793 ,"현강 갈 수 있기는 한데 친구꺼 교재보니 현강은 차마 못가겠더라구요
아 참고로 일단은 1등급입니다"
https://orbi.kr/00016297459,"

Dumpling

 "," 02/25 20:56
                                ", 727031 ,ㅇㄹㅇ
https://orbi.kr/00016288739,"

muzi

 "," 02/24 22:47
                                ", 648533 ,대성홈페이지가서보는게 가장정확
https://orbi.kr/00016286649,"

나도기만한번해보자

 "," 02/24 21:21
                                ", 758252 ,생윤 사문은 암거나 들어도 50ㄱㄴ
https://orbi.kr/00016286649,"

oHfxb7cNpe9hnI

 "," 02/24 23:02
                                ", 759223 ,"둘다 들어본사람으로서 각 영역별 1타로 비교하자면
국어 박광일 > 유대종
수학 현우진≥한석원
영어 메가끊어도이명학 가능하니까 비교 x 굳이비교하면 이명학이 좀더 나음
윤리 임정환>메가
사문 윤성훈≥임정환
종ㅎㅏㅂ적으로 둘다 비슷비슷한 스탯.. 난 현우진 땜에 메가 끊긴했는데 솔직히 확통 말고는 한석원 쌤이랑 엇비슷한... 확통은 우진갑
다만 사탐은 메가가 확실히 좀더 떨어지는게 맞는듯
결론 그냥 친구랑 가위바위보해서 이기면 메가 지면 대성 ㄱ
"
https://orbi.kr/00016284336,"

juneekim

 "," 02/24 15:46
                                ", 763181 ,완전 노베이스면 시발점 부터 듣고 아니면 뉴런부터 들어도돼욤 뉴런에서도 개념해여 하다가 심화개념으로 들어가는거임 뉴런 수분감 드릴 하시면될듯요
https://orbi.kr/00016284336,"

왕왕좋겠네

 "," 02/24 15:49
                                ", 803715 ,답변 감사합니다!!! 노베 기준을 모르겠어서 제가 노베일까봐 걱정했어요ㅎㅠㅠ
https://orbi.kr/00016284336,"

출기능수

 "," 02/24 15:48
                                ", 655203 ,뉴런만 들으셔도 고정 1등급 가능해여
https://orbi.kr/00016284336,"

왕왕좋겠네

 "," 02/24 15:50
                                ", 803715 ,뉴런 좋단말은 들었는데 너무 어려워서 제가 못따라갈까봐요ㅋㅋ큐ㅠㅠ 답변 감사합니당
https://orbi.kr/00016284336,"

출기능수

 "," 02/24 15:51
                                ", 655203 ,그렇게 어렵진 않아요. 파이팅!!
https://orbi.kr/00016284336,"

왕왕좋겠네

 "," 02/24 16:18
                                ", 803715 ,넵 감사합니다!!!
https://orbi.kr/00016284336,"

KD

 "," 02/24 15:52
                                ", 798610 ,"근데 풀커리 못 탄다고 하셨는데
(시발점) - 뉴런, 수분감 - 드릴 - 킬캠
(생질) - 알텍 - 크포 - 실모
커리 똑같은데..."
https://orbi.kr/00016284336,"

왕왕좋겠네

 "," 02/24 16:15
                                ", 803715 ,회원에 의해 삭제된 글입니다.
https://orbi.kr/00016284336,"

왕왕좋겠네

 "," 02/24 16:17
                                ", 803715 ,알텍이랑 뉴런 강의수 대충 헤아려봤는데 현우진쌤이 좀 더 많은듯한 느낌이어서요ㅠ 수분감까지하면 더 많을것 같아서... 비슷한가요? 잘 몰랐어요ㅠㅠ
https://orbi.kr/00016284336,"

KD

 "," 02/24 16:21
                                ", 798610 ,아...제가 잘은 모르지만 현쌤 강의 수 조금 많은 건 맞아요.. 제가 알텍 강의 수를 잘 몰라서 뭐라고 말은 못 드리겠어요 ㅠㅜ 근데 드릴보다 크포가 문제는 좀 더 쉽다고 다들 그러시더라구요? 문제 수는 비슷하게 한 75~85문항이에요. 이번에 드릴은 워크북(강의x 해설지o)도 나오니까 잘 고려해보세요!! 반수 응원합니다 ㅎㅎ
https://orbi.kr/00016284336,"

왕왕좋겠네

 "," 02/24 16:31
                                ", 803715 ,아 그런가욤?? 몰랐던 정보가 많네요!!긴 답변 감사합니당 님도 목표하시는 거 이루시고 좋은하루 되시길 바랄게요!! 감사합니다 ㅎㅎㅎ
https://orbi.kr/00016276192,"

인서울이다

 "," 02/24 01:25
                                ", 761374 ,현우진 커리만 따라서 96맞고 서강대 간 친구놈이 강력추천해서 듣는중.
https://orbi.kr/00016276192,"

오르비가능지대

 "," 02/24 01:58
                                ", 773061 ,"의식에서 무의식으로 되는데 그것을 다시 의식으로 끌어올리면 효과가 짱짱한거 같아요! ㄹㅇ루다가
(이상 기벡 2강 들은 고3이 ㅎㅎ)"
https://orbi.kr/00016272239,"

KUDO

 "," 02/23 21:57
                                ", 629259 ,이거 옛날에 하던사람있었는데 동일인물이심?
https://orbi.kr/00016272239,"

세사에 시달려도 번뇌는 별빛이라

 "," 02/23 21:58
                                ", 800227 ,"네 화반이에요
쿠-하!"
https://orbi.kr/00016272239,"

KUDO

 "," 02/23 22:03
                                ", 629259 ,님 그 바이오인가 무슨 초록색 로봇 아니셨음?
